code_region,nom_region,annee,mois,date,saison,trimestre,trend_index,temp_moy_mensuelle_region,temp_max_region,temp_min_region,precipitations_mm_region,humidite_region,vent_moyen_region,insolation_region
44,Grand Est,2017,5,2017-05-01,printemps,2,67.33333333333333,14.896946564885496,20.90152671755725,9.023664122137404,57.02900763358779,72.78873239436619,2.5610169491525423,15309.421052631578
44,Grand Est,2017,6,2017-06-01,ete,2,67.41666666666667,19.019847328244275,25.54351145038168,12.778625954198473,73.63358778625954,68.3943661971831,2.8338983050847455,17134.263157894737
44,Grand Est,2017,7,2017-07-01,ete,3,67.5,19.541666666666668,25.206060606060603,14.460606060606061,91.8719696969697,71.44285714285714,2.8916666666666666,12154.105263157895
44,Grand Est,2017,8,2017-08-01,ete,3,67.58333333333333,18.666165413533832,24.56015037593985,13.640601503759399,58.233082706766915,74.62857142857143,2.3483333333333336,12024.78947368421
44,Grand Est,2017,9,2017-09-01,automne,3,67.66666666666667,13.201481481481482,18.663703703703703,8.910370370370371,98.4437037037037,81.2,2.7083333333333335,8342.105263157895
44,Grand Est,2017,10,2017-10-01,automne,4,67.75,11.430882352941175,16.480882352941176,7.480147058823529,46.44411764705882,84.78873239436619,2.8133333333333335,7413.368421052632
44,Grand Est,2017,11,2017-11-01,automne,4,67.83333333333333,5.292647058823529,8.487499999999999,2.322794117647059,116.96176470588235,89.75714285714285,3.128333333333333,3011.1052631578946
44,Grand Est,2017,12,2017-12-01,hiver,4,67.91666666666667,3.2492647058823527,5.633823529411765,1.163235294117647,108.60367647058824,90.29411764705883,4.095,1969.4736842105262
44,Grand Est,2018,1,2018-01-01,hiver,1,68.0,5.75514705882353,8.26764705882353,3.5375,194.37941176470588,89.08695652173913,4.52,1980.7368421052631
44,Grand Est,2018,2,2018-02-01,hiver,1,68.08333333333333,-0.32205882352941173,2.8338235294117644,-2.8691176470588236,37.641176470588235,79.34782608695652,3.5266666666666664,6194.8421052631575
44,Grand Est,2018,3,2018-03-01,printemps,1,68.16666666666667,4.677205882352942,8.870588235294118,1.1117647058823528,82.70294117647059,80.7536231884058,3.4866666666666664,5747.736842105263
44,Grand Est,2018,4,2018-04-01,printemps,2,68.25,12.544117647058824,18.63014705882353,6.873529411764705,47.466911764705884,69.07246376811594,3.07,12572.105263157895
44,Grand Est,2018,5,2018-05-01,printemps,2,68.33333333333333,15.47338129496403,21.653237410071945,9.61726618705036,98.29568345323742,73.48571428571428,2.5672131147540984,14888.8
44,Grand Est,2018,6,2018-06-01,ete,2,68.41666666666667,18.31798561151079,24.194964028776976,12.62158273381295,63.83812949640288,73.4,2.3934426229508197,15257.8
44,Grand Est,2018,7,2018-07-01,ete,3,68.5,21.56258992805755,28.488489208633094,14.600719424460431,29.239568345323743,60.614285714285714,2.2590163934426233,18959.25
44,Grand Est,2018,8,2018-08-01,ete,3,68.58333333333333,20.057553956834532,26.809352517985612,14.002877697841727,55.39712230215827,66.14285714285714,2.4819672131147543,15755.7
44,Grand Est,2018,9,2018-09-01,automne,3,68.66666666666667,15.722302158273381,22.99496402877698,9.40791366906475,32.533812949640286,69.52857142857142,2.442622950819672,13578.55
44,Grand Est,2018,10,2018-10-01,automne,4,68.75,11.241496598639456,17.291836734693877,6.429931972789116,26.763945578231294,77.94202898550725,2.8216666666666668,10035.105263157895
44,Grand Est,2018,11,2018-11-01,automne,4,68.83333333333333,6.576351351351351,10.327027027027027,3.4648648648648646,54.777702702702705,86.28985507246377,3.04,4958.1578947368425
44,Grand Est,2018,12,2018-12-01,hiver,4,68.91666666666667,4.553691275167785,6.979194630872484,2.1919463087248325,127.16979865771812,89.81159420289855,3.9366666666666665,2287.8947368421054
44,Grand Est,2019,1,2019-01-01,hiver,1,69.0,1.3530201342281878,3.704697986577181,-0.7651006711409396,66.85033557046981,88.89855072463769,3.4566666666666666,2613.2105263157896
44,Grand Est,2019,2,2019-02-01,hiver,1,69.08333333333333,5.112837837837838,11.247297297297298,0.2925675675675675,37.82432432432432,75.33823529411765,2.9866666666666664,9438.947368421053
44,Grand Est,2019,3,2019-03-01,printemps,1,69.16666666666667,7.504697986577182,12.412751677852349,2.967785234899329,86.48523489932886,72.80882352941177,4.62,9545.15
44,Grand Est,2019,4,2019-04-01,printemps,2,69.25,9.46241610738255,15.169127516778522,4.358389261744966,55.934228187919466,72.67647058823529,2.9366666666666665,10499.15
44,Grand Est,2019,5,2019-05-01,printemps,2,69.33333333333333,11.464900662251656,17.02119205298013,6.077483443708609,76.43774834437086,73.91176470588235,2.835,12555.9
44,Grand Est,2019,6,2019-06-01,ete,2,69.41666666666667,19.281935483870967,25.912903225806453,12.678709677419356,53.241290322580646,68.73134328358209,2.7550000000000003,17295.85
44,Grand Est,2019,7,2019-07-01,ete,3,69.5,20.38064516129032,27.35483870967742,13.36774193548387,28.92838709677419,59.76119402985075,2.6733333333333333,18097.7
44,Grand Est,2019,8,2019-08-01,ete,3,69.58333333333333,19.56751592356688,26.470063694267516,13.198089171974521,54.949681528662424,66.74242424242425,2.425,14965.55
44,Grand Est,2019,9,2019-09-01,automne,3,69.66666666666667,15.032704402515723,21.239622641509435,9.681761006289308,46.705031446540886,70.78787878787878,3.0716666666666668,11139.35
44,Grand Est,2019,10,2019-10-01,automne,4,69.75,12.078125,15.790625,9.068125,119.953125,85.57575757575758,3.574576271186441,5108.833333333333
44,Grand Est,2019,11,2019-11-01,automne,4,69.83333333333333,5.7231250000000005,8.900625,3.121875,97.583125,90.65151515151516,3.457627118644068,3117.0555555555557
44,Grand Est,2019,12,2019-12-01,hiver,4,69.91666666666667,4.920624999999999,8.120625,2.17875,129.30562500000002,87.5,4.101694915254237,4335.055555555556
44,Grand Est,2020,1,2020-01-01,hiver,1,70.0,4.324375,7.673125000000001,1.2825,48.743125,87.96969696969697,3.659322033898305,4908.555555555556
44,Grand Est,2020,2,2020-02-01,hiver,1,70.08333333333333,6.504968944099379,10.122981366459626,3.4925465838509315,152.1111801242236,80.66666666666667,5.635593220338983,5280.833333333333
44,Grand Est,2020,3,2020-03-01,printemps,1,70.16666666666667,6.61863354037267,11.459006211180125,2.388198757763975,76.12173913043479,71.9090909090909,4.338983050847458,10514.388888888889
44,Grand Est,2020,4,2020-04-01,printemps,2,70.25,12.617391304347827,20.022981366459625,5.265217391304348,22.914906832298136,57.39393939393939,3.006779661016949,17444.833333333332
44,Grand Est,2020,5,2020-05-01,printemps,2,70.33333333333333,13.8055900621118,19.980124223602484,7.080124223602485,62.5583850931677,65.78787878787878,3.0033898305084743,16953.736842105263
44,Grand Est,2020,6,2020-06-01,ete,2,70.41666666666667,16.732716049382717,22.487037037037037,11.196913580246914,81.85987654320988,73.60606060606061,2.8610169491525426,12167.526315789473
44,Grand Est,2020,7,2020-07-01,ete,3,70.5,19.427710843373493,26.170481927710846,12.413855421686746,14.226506024096386,60.95454545454545,2.7966101694915255,17205.777777777777
44,Grand Est,2020,8,2020-08-01,ete,3,70.58333333333333,20.81497005988024,27.65568862275449,14.77185628742515,42.87185628742515,63.93939393939394,2.7745762711864406,13734.052631578947
44,Grand Est,2020,9,2020-09-01,automne,3,70.66666666666667,16.501764705882355,23.376470588235293,10.569411764705881,63.83117647058823,69.5,2.6508474576271186,12326.78947368421
44,Grand Est,2020,10,2020-10-01,automne,4,70.75,10.66453488372093,14.027325581395347,7.963372093023256,117.11627906976744,85.28787878787878,3.9389830508474577,3973.0
44,Grand Est,2020,11,2020-11-01,automne,4,70.83333333333333,7.132947976878612,11.694797687861271,3.732369942196532,29.55722543352601,86.54545454545455,2.8440677966101697,6768.722222222223
44,Grand Est,2020,12,2020-12-01,hiver,4,70.91666666666667,4.563583815028902,6.965895953757225,2.2202312138728324,109.19710982658958,91.28787878787878,3.716949152542373,2034.2777777777778
44,Grand Est,2021,1,2021-01-01,hiver,1,71.0,1.9531791907514449,4.360115606936416,-0.34624277456647395,137.52254335260116,90.28787878787878,3.7288135593220337,2677.7368421052633
44,Grand Est,2021,2,2021-02-01,hiver,1,71.08333333333333,4.957803468208093,9.27398843930636,1.260693641618497,56.073988439306355,77.72727272727273,3.7864406779661017,7315.894736842105
44,Grand Est,2021,3,2021-03-01,printemps,1,71.16666666666667,5.982080924855492,11.727167630057803,0.9161849710982659,56.949132947976885,71.93939393939394,3.3152542372881353,10571.315789473685
44,Grand Est,2021,4,2021-04-01,printemps,2,71.25,7.506896551724139,13.718390804597702,1.5988505747126436,31.30574712643678,64.10606060606061,3.206779661016949,13931.166666666666
44,Grand Est,2021,5,2021-05-01,printemps,2,71.33333333333333,10.958620689655172,16.16896551724138,6.272413793103449,116.53448275862068,74.62121212121212,3.883050847457627,10602.722222222223
44,Grand Est,2021,6,2021-06-01,ete,2,71.41666666666667,18.84269662921348,24.658426966292133,13.375842696629213,105.4949438202247,75.72727272727273,2.357627118644068,13716.111111111111
44,Grand Est,2021,7,2021-07-01,ete,3,71.5,18.0060773480663,23.4585635359116,13.187292817679559,141.5281767955801,78.5,2.7711864406779663,11876.444444444445
44,Grand Est,2021,8,2021-08-01,ete,3,71.58333333333333,17.11111111111111,22.51888888888889,12.67611111111111,58.63944444444444,79.53846153846153,2.694915254237288,10514.941176470587
44,Grand Est,2021,9,2021-09-01,automne,3,71.66666666666667,15.956043956043956,22.536813186813188,10.618131868131869,42.55934065934066,79.23076923076923,2.2423728813559323,13032.64705882353
44,Grand Est,2021,10,2021-10-01,automne,4,71.75,10.157142857142857,16.046153846153846,5.572527472527473,66.36593406593407,84.03076923076924,2.983050847457627,9300.555555555555
44,Grand Est,2021,11,2021-11-01,automne,4,71.83333333333333,4.329508196721311,7.570491803278689,1.8256830601092897,49.34043715846994,92.0,2.7644067796610168,3448.722222222222
44,Grand Est,2021,12,2021-12-01,hiver,4,71.91666666666667,4.391803278688525,7.139890710382513,2.0,93.97814207650273,92.12307692307692,3.5440677966101695,2518.722222222222
44,Grand Est,2022,1,2022-01-01,hiver,1,72.0,2.3344262295081966,5.463934426229508,-0.11092896174863388,64.65464480874317,90.73846153846154,3.2677966101694915,4156.833333333333
44,Grand Est,2022,2,2022-02-01,hiver,1,72.08333333333333,5.315760869565217,9.277717391304348,1.8353260869565218,70.25923913043479,81.15384615384616,4.793220338983051,6304.833333333333
44,Grand Est,2022,3,2022-03-01,printemps,1,72.16666666666667,7.3448648648648645,13.890810810810812,1.6097297297297297,25.157297297297298,64.15384615384616,3.01864406779661,13285.777777777777
44,Grand Est,2022,4,2022-04-01,printemps,2,72.25,9.329569892473119,14.989784946236558,3.860215053763441,65.18978494623656,70.04615384615384,3.593220338983051,12393.777777777777
44,Grand Est,2022,5,2022-05-01,printemps,2,72.33333333333333,15.710695187165776,22.55614973262032,8.872192513368983,29.083957219251335,67.24615384615385,2.706779661016949,17320.11111111111
44,Grand Est,2022,6,2022-06-01,ete,2,72.41666666666667,18.933714285714288,25.554285714285715,12.62,97.32,69.76923076923077,2.53728813559322,16454.5
44,Grand Est,2022,7,2022-07-01,ete,3,72.5,20.74943181818182,28.18068181818182,12.73125,9.65284090909091,57.58461538461538,2.6389830508474574,20970.722222222223
44,Grand Est,2022,8,2022-08-01,ete,3,72.58333333333333,21.349431818181817,28.6875,14.231818181818182,42.74318181818182,59.49230769230769,2.672881355932203,17413.444444444445
44,Grand Est,2022,9,2022-09-01,automne,3,72.66666666666667,14.41022727272727,20.392045454545453,9.770454545454545,100.95511363636363,78.27692307692308,2.716949152542373,9678.333333333334
44,Grand Est,2022,10,2022-10-01,automne,4,72.75,14.041477272727274,19.550568181818182,9.887500000000001,93.78238636363636,84.47692307692307,2.9101694915254237,8450.111111111111
44,Grand Est,2022,11,2022-11-01,automne,4,72.83333333333333,8.022727272727273,11.118181818181817,5.276704545454546,81.63011363636363,89.75384615384615,3.459322033898305,3724.3888888888887
44,Grand Est,2022,12,2022-12-01,hiver,4,72.91666666666667,3.527683615819209,6.179661016949153,1.036723163841808,74.64463276836159,89.07692307692308,3.632203389830509,2686.0555555555557
44,Grand Est,2023,1,2023-01-01,hiver,1,73.0,4.18135593220339,6.322033898305085,2.121468926553672,87.93559322033899,88.0,4.552542372881356,2228.277777777778
44,Grand Est,2023,2,2023-02-01,hiver,1,73.08333333333333,4.164406779661017,8.856497175141243,0.7344632768361582,13.180225988700565,80.36923076923077,3.367796610169491,6947.166666666667
44,Grand Est,2023,3,2023-03-01,printemps,1,73.16666666666667,7.234463276836158,11.750282485875708,3.153672316384181,118.4587570621469,75.84615384615384,4.31864406779661,6796.444444444444
44,Grand Est,2023,4,2023-04-01,printemps,2,73.25,8.653107344632767,13.652542372881356,4.214124293785311,72.51016949152542,76.72307692307692,3.506779661016949,8370.222222222223
44,Grand Est,2023,5,2023-05-01,printemps,2,73.33333333333333,14.294382022471911,20.228651685393256,8.6,40.192696629213486,71.92307692307692,3.2677966101694915,15446.611111111111
44,Grand Est,2023,6,2023-06-01,ete,2,73.41666666666667,20.147191011235954,27.358426966292136,12.584269662921349,45.028651685393264,59.10769230769231,2.6406779661016953,20481.11111111111
44,Grand Est,2023,7,2023-07-01,ete,3,73.5,19.282584269662923,25.442696629213483,13.520224719101122,94.83033707865168,67.86153846153846,3.211864406779661,13216.111111111111
44,Grand Est,2023,8,2023-08-01,ete,3,73.58333333333333,18.940449438202247,24.762359550561797,14.262359550561797,106.84044943820224,78.0923076923077,2.8779661016949154,11057.944444444445
44,Grand Est,2023,9,2023-09-01,automne,3,73.66666666666667,18.356424581005587,25.756424581005586,12.36145251396648,37.2195530726257,74.18461538461538,2.516949152542373,15021.111111111111
44,Grand Est,2023,10,2023-10-01,automne,4,73.75,12.896648044692737,18.587709497206703,8.383240223463687,132.53351955307264,80.06153846153846,3.389830508474576,8658.333333333334
44,Grand Est,2023,11,2023-11-01,automne,4,73.83333333333333,6.9346368715083795,9.779888268156425,4.600558659217877,161.10893854748602,88.18461538461538,4.669491525423729,2635.9444444444443
44,Grand Est,2023,12,2023-12-01,hiver,4,73.91666666666667,5.443575418994413,7.868715083798882,3.2519553072625698,107.568156424581,89.03076923076924,4.511864406779661,2285.0555555555557
44,Grand Est,2024,1,2024-01-01,hiver,1,74.0,2.687709497206704,6.112849162011173,-0.37988826815642457,94.47206703910615,85.07692307692308,4.0508474576271185,4216.833333333333
44,Grand Est,2024,2,2024-02-01,hiver,1,74.08333333333333,7.360335195530726,10.448603351955308,4.830167597765363,102.34189944134079,87.44615384615385,4.215254237288136,2699.8333333333335
44,Grand Est,2024,3,2024-03-01,printemps,1,74.16666666666667,8.447486033519553,13.0463687150838,4.552513966480447,93.16201117318435,81.33846153846154,3.388135593220339,6921.055555555556
44,Grand Est,2024,4,2024-04-01,printemps,2,74.25,10.163687150837989,15.51508379888268,5.523463687150838,70.63854748603352,75.47692307692307,3.6220338983050846,8720.055555555555
44,Grand Est,2024,5,2024-05-01,printemps,2,74.33333333333333,14.097206703910615,19.494972067039107,9.640782122905028,151.02122905027932,80.86153846153846,2.776271186440678,9610.5
44,Grand Est,2024,6,2024-06-01,ete,2,74.41666666666667,16.969832402234637,22.611173184357543,11.707262569832402,97.12513966480448,76.3076923076923,2.788135593220339,12637.277777777777
44,Grand Est,2024,7,2024-07-01,ete,3,74.5,19.228491620111733,25.303351955307264,13.763128491620112,94.89329608938549,75.0,2.4491525423728815,13675.277777777777
44,Grand Est,2024,8,2024-08-01,ete,3,74.58333333333333,20.261452513966482,26.955307262569832,14.434636871508381,73.44636871508379,75.12307692307692,2.3389830508474576,17043.5
44,Grand Est,2024,9,2024-09-01,automne,3,74.66666666666667,15.01340782122905,19.9731843575419,11.151396648044692,119.01675977653632,82.55384615384615,3.327118644067797,8466.222222222223
44,Grand Est,2024,10,2024-10-01,automne,4,74.75,12.404469273743016,16.816759776536312,9.015642458100558,88.48100558659218,88.92307692307692,2.8220338983050848,5704.666666666667
44,Grand Est,2024,11,2024-11-01,automne,4,74.83333333333333,6.255865921787709,9.415083798882682,3.541899441340782,70.10391061452515,89.61538461538461,3.4101694915254237,2937.3333333333335
44,Grand Est,2024,12,2024-12-01,hiver,4,74.91666666666667,3.299444444444444,6.102222222222223,0.8711111111111112,80.79055555555556,90.87878787878788,3.6067796610169487,2591.842105263158
44,Grand Est,2025,1,2025-01-01,hiver,1,75.0,3.003888888888889,6.697222222222222,-0.0661111111111111,113.735,86.42424242424242,3.978333333333333,4077.0526315789475
44,Grand Est,2025,2,2025-02-01,hiver,1,75.08333333333333,3.497777777777778,7.41,0.47611111111111115,50.41111111111111,84.9090909090909,3.045,5070.368421052632
44,Grand Est,2025,3,2025-03-01,printemps,1,75.16666666666667,7.221111111111111,13.502777777777778,1.8388888888888888,20.99388888888889,71.03030303030303,2.9683333333333333,11574.578947368422
44,Grand Est,2025,4,2025-04-01,printemps,2,75.25,11.382777777777779,17.75166666666667,5.200555555555556,40.57,68.1969696969697,3.075,13989.526315789473
44,Grand Est,2025,5,2025-05-01,printemps,2,75.33333333333333,14.218333333333334,20.69222222222222,7.69,41.98,66.63636363636364,2.996666666666667,15624.736842105263
44,Grand Est,2025,6,2025-06-01,ete,2,75.41666666666667,20.10611111111111,26.556111111111115,13.532222222222224,74.53555555555555,69.63636363636364,2.925,18163.684210526317
44,Grand Est,2025,7,2025-07-01,ete,3,75.5,18.995555555555555,25.26222222222222,13.390555555555556,90.05666666666667,71.06060606060606,2.695,13515.105263157895
44,Grand Est,2025,8,2025-08-01,ete,3,75.58333333333333,19.276666666666667,26.291666666666668,13.005555555555556,78.12555555555556,68.9090909090909,2.591666666666667,16199.684210526315
44,Grand Est,2025,9,2025-09-01,automne,3,75.66666666666667,14.64388888888889,19.691666666666666,10.847777777777777,134.26444444444445,82.6969696969697,3.165,8330.894736842105
44,Grand Est,2025,10,2025-10-01,automne,4,75.75,10.65388888888889,15.139444444444443,6.920555555555556,98.11555555555555,85.24242424242425,3.735,6547.315789473684
44,Grand Est,2025,11,2025-11-01,automne,4,75.83333333333333,6.432222222222222,10.391111111111112,3.1516666666666664,60.365,87.57575757575758,3.0,4795.789473684211
44,Grand Est,2025,12,2025-12-01,hiver,4,75.91666666666667,4.598333333333334,7.780555555555556,1.9405555555555556,30.167777777777776,88.4090909090909,3.225,4684.0
44,Grand Est,2026,1,2026-01-01,hiver,1,76.0,2.28,5.322777777777778,-0.4394444444444444,68.23222222222222,90.0,3.453333333333333,2813.5263157894738
44,Grand Est,2026,2,2026-02-01,hiver,1,76.08333333333333,6.593333333333333,10.311111111111112,3.7455555555555557,121.16555555555556,88.86363636363636,4.053333333333333,3800.1052631578946
44,Grand Est,2026,3,2026-03-01,printemps,1,76.16666666666667,7.205555555555556,13.437777777777779,1.8877777777777778,50.39277777777778,74.66666666666667,3.0016666666666665,12102.526315789473
44,Grand Est,2026,4,2026-04-01,printemps,2,76.25,11.197777777777777,18.232222222222223,4.240555555555555,15.640555555555556,64.07575757575758,2.8366666666666664,15894.157894736842
44,Grand Est,2026,5,2026-05-01,printemps,2,76.33333333333333,15.201666666666668,21.595,8.857222222222221,59.971666666666664,71.01515151515152,2.6,14679.473684210527
44,Grand Est,2026,6,2026-06-01,ete,2,76.41666666666667,19.859444444444442,26.67888888888889,13.015555555555556,37.66388888888889,65.1969696969697,2.9033333333333333,13676.368421052632
52,Pays de la Loire,1950,1,1950-01-01,hiver,1,0.0,3.84,7.1,1.04,17.18,90.0,4.279999999999999,3610.5
52,Pays de la Loire,1950,2,1950-02-01,hiver,1,0.08333333333333333,7.9,12.02,4.4399999999999995,101.22,83.5,7.26,6073.5
52,Pays de la Loire,1950,3,1950-03-01,printemps,1,0.16666666666666666,8.78,13.959999999999999,4.18,45.4,78.5,4.24,10755.0
52,Pays de la Loire,1950,4,1950-04-01,printemps,2,0.25,9.34,14.26,4.86,45.62,80.0,5.42,9849.0
52,Pays de la Loire,1950,5,1950-05-01,printemps,2,0.3333333333333333,14.580000000000002,19.84,9.64,102.28,79.5,4.08,12898.5
52,Pays de la Loire,1950,6,1950-06-01,ete,2,0.4166666666666667,19.0,24.52,13.76,49.8,78.33333333333333,3.44,14749.5
52,Pays de la Loire,1950,7,1950-07-01,ete,3,0.5,19.54,24.9,14.459999999999999,53.080000000000005,76.0,4.4,14635.5
52,Pays de la Loire,1950,8,1950-08-01,ete,3,0.5833333333333334,17.86,23.419999999999998,12.76,66.44,79.0,3.6799999999999997,14103.0
52,Pays de la Loire,1950,9,1950-09-01,automne,3,0.6666666666666666,15.02,19.1,11.36,39.18,87.0,4.359999999999999,7104.0
52,Pays de la Loire,1950,10,1950-10-01,automne,4,0.75,11.36,15.38,7.76,32.0,90.0,3.0200000000000005,5682.0
52,Pays de la Loire,1950,11,1950-11-01,automne,4,0.8333333333333334,8.98,12.2,5.96,118.02000000000001,90.33333333333333,5.88,3606.0
52,Pays de la Loire,1950,12,1950-12-01,hiver,4,0.9166666666666666,2.5,5.4,-0.05999999999999996,103.66,90.5,4.84,2241.0
52,Pays de la Loire,1951,1,1951-01-01,hiver,1,1.0,6.2,9.280000000000001,3.2600000000000002,60.620000000000005,89.5,5.34,3882.0
52,Pays de la Loire,1951,2,1951-02-01,hiver,1,1.0833333333333333,5.720000000000001,9.24,2.46,85.4,87.0,5.5,4543.5
52,Pays de la Loire,1951,3,1951-03-01,printemps,1,1.1666666666666667,6.640000000000001,10.120000000000001,3.3600000000000003,94.14,84.75,5.7,5406.0
52,Pays de la Loire,1951,4,1951-04-01,printemps,2,1.25,10.1,14.780000000000001,5.4,58.14,78.0,4.86,11722.5
52,Pays de la Loire,1951,5,1951-05-01,printemps,2,1.3333333333333333,11.66,15.680000000000001,7.519999999999999,98.42,81.5,4.5200000000000005,10044.0
52,Pays de la Loire,1951,6,1951-06-01,ete,2,1.4166666666666667,16.52,20.94,12.14,60.64,81.0,3.5200000000000005,11374.5
52,Pays de la Loire,1951,7,1951-07-01,ete,3,1.5,19.1,24.419999999999998,13.34,18.6,75.5,3.4,16668.0
52,Pays de la Loire,1951,8,1951-08-01,ete,3,1.5833333333333335,17.06,21.64,12.58,101.88000000000001,81.0,4.04,11317.5
52,Pays de la Loire,1951,9,1951-09-01,automne,3,1.6666666666666665,16.64,21.36,12.14,85.46000000000001,87.0,3.7,9474.0
52,Pays de la Loire,1951,10,1951-10-01,automne,4,1.75,11.14,15.9,7.12,40.7,89.0,3.1399999999999997,8067.0
52,Pays de la Loire,1951,11,1951-11-01,automne,4,1.8333333333333335,9.9,12.98,6.92,110.66,89.0,5.26,3814.5
52,Pays de la Loire,1951,12,1951-12-01,hiver,4,1.9166666666666665,6.419999999999999,9.940000000000001,3.0,80.34,91.5,4.14,3981.0
52,Pays de la Loire,1952,1,1952-01-01,hiver,1,2.0,4.4,7.68,1.22,79.08,88.33333333333333,5.08,5014.5
52,Pays de la Loire,1952,2,1952-02-01,hiver,1,2.0833333333333335,4.3,8.0,0.8600000000000001,30.159999999999997,84.75,4.220000000000001,6040.5
52,Pays de la Loire,1952,3,1952-03-01,printemps,1,2.1666666666666665,9.14,13.059999999999999,5.84,111.04,84.0,4.779999999999999,6348.0
52,Pays de la Loire,1952,4,1952-04-01,printemps,2,2.25,11.42,16.44,6.5200000000000005,31.2,76.25,4.0600000000000005,11920.5
52,Pays de la Loire,1952,5,1952-05-01,printemps,2,2.3333333333333335,15.580000000000002,20.88,9.72,38.239999999999995,73.25,3.46,16936.5
52,Pays de la Loire,1952,6,1952-06-01,ete,2,2.4166666666666665,18.259999999999998,24.380000000000003,11.36,18.3,65.66666666666667,3.4,17746.5
52,Pays de la Loire,1952,7,1952-07-01,ete,3,2.5,19.580000000000002,25.26,13.8,43.82,68.33333333333333,3.9200000000000004,15580.5
52,Pays de la Loire,1952,8,1952-08-01,ete,3,2.5833333333333335,18.52,24.3,13.419999999999998,68.32000000000001,78.0,4.0600000000000005,13087.5
52,Pays de la Loire,1952,9,1952-09-01,automne,3,2.6666666666666665,12.959999999999999,17.54,8.86,150.62,87.33333333333333,4.359999999999999,7548.0
52,Pays de la Loire,1952,10,1952-10-01,automne,4,2.75,11.959999999999999,15.6,8.64,115.54,87.75,4.9,6085.5
52,Pays de la Loire,1952,11,1952-11-01,automne,4,2.8333333333333335,6.5200000000000005,9.8,3.5200000000000005,130.76,88.0,4.720000000000001,4387.5
52,Pays de la Loire,1952,12,1952-12-01,hiver,4,2.9166666666666665,5.0200000000000005,7.7,2.42,131.54000000000002,91.0,5.4799999999999995,3733.5
52,Pays de la Loire,1953,1,1953-01-01,hiver,1,3.0,1.6199999999999999,4.4799999999999995,-0.96,14.940000000000001,91.66666666666667,3.7,3610.5
52,Pays de la Loire,1953,2,1953-02-01,hiver,1,3.0833333333333335,3.5799999999999996,7.62,0.11999999999999997,29.22,86.0,4.32,6003.0
52,Pays de la Loire,1953,3,1953-03-01,printemps,1,3.1666666666666665,8.719999999999999,15.180000000000001,2.7,3.6399999999999997,69.33333333333333,4.1,15072.0
52,Pays de la Loire,1953,4,1953-04-01,printemps,2,3.25,10.74,15.559999999999999,5.9799999999999995,79.6,78.25,4.779999999999999,12858.0
52,Pays de la Loire,1953,5,1953-05-01,printemps,2,3.3333333333333335,15.4,20.84,9.82,20.56,76.33333333333333,4.06,16648.5
52,Pays de la Loire,1953,6,1953-06-01,ete,2,3.4166666666666665,15.959999999999999,21.5,10.6,39.72,74.66666666666667,4.26,13279.5
52,Pays de la Loire,1953,7,1953-07-01,ete,3,3.5,17.66,22.46,13.059999999999999,63.48,78.25,4.5200000000000005,12559.5
52,Pays de la Loire,1953,8,1953-08-01,ete,3,3.5833333333333335,18.939999999999998,25.32,12.88,16.7,74.25,3.34,16545.0
52,Pays de la Loire,1953,9,1953-09-01,automne,3,3.6666666666666665,16.28,22.119999999999997,11.08,79.67999999999999,75.5,4.06,13726.5
52,Pays de la Loire,1953,10,1953-10-01,automne,4,3.75,12.440000000000001,16.72,8.780000000000001,76.94,87.0,3.4200000000000004,7569.0
52,Pays de la Loire,1953,11,1953-11-01,automne,4,3.8333333333333335,6.719999999999999,10.32,3.8200000000000003,23.96,94.0,3.04,4258.5
52,Pays de la Loire,1953,12,1953-12-01,hiver,4,3.9166666666666665,8.74,12.280000000000001,5.7,16.14,90.75,3.1399999999999997,4284.0
52,Pays de la Loire,1954,1,1954-01-01,hiver,1,4.0,4.0200000000000005,7.08,0.8800000000000001,34.36,86.0,4.82,4971.0
52,Pays de la Loire,1954,2,1954-02-01,hiver,1,4.083333333333333,3.34,7.0200000000000005,0.52,62.0,82.0,5.4399999999999995,5076.0
52,Pays de la Loire,1954,3,1954-03-01,printemps,1,4.166666666666667,8.48,12.680000000000001,4.8,73.76,82.0,5.1,7845.0
52,Pays de la Loire,1954,4,1954-04-01,printemps,2,4.25,9.7,15.059999999999999,4.18,18.36,67.33333333333333,5.540000000000001,16544.5
52,Pays de la Loire,1954,5,1954-05-01,printemps,2,4.333333333333333,13.0,18.48,7.6,19.32,72.5,4.7,13251.0
52,Pays de la Loire,1954,6,1954-06-01,ete,2,4.416666666666667,15.440000000000001,20.28,10.7,48.440000000000005,76.33333333333333,4.26,10702.5
52,Pays de la Loire,1954,7,1954-07-01,ete,3,4.5,16.240000000000002,21.34,11.22,35.54,73.33333333333333,4.86,12336.0
52,Pays de la Loire,1954,8,1954-08-01,ete,3,4.583333333333333,16.88,21.919999999999998,12.64,77.9,79.0,4.24,11587.5
52,Pays de la Loire,1954,9,1954-09-01,automne,3,4.666666666666667,15.459999999999999,19.759999999999998,11.38,50.059999999999995,85.25,4.62,8452.5
52,Pays de la Loire,1954,10,1954-10-01,automne,4,4.75,13.84,18.46,9.64,39.56,87.25,3.6399999999999997,9204.0
52,Pays de la Loire,1954,11,1954-11-01,automne,4,4.833333333333333,9.080000000000002,13.080000000000002,5.140000000000001,79.86,89.33333333333333,4.859999999999999,4884.0
